advert_id;source;title;make;model;year;engine;gearbox;cc;power;power_kw;mileage;currency;price;estimated_price;save_diff;extra_charge;discount;increase;price_in_eur;estimated_price_in_eur;save_diff_in_eur;extra_charge_in_eur;equipment;url;created_on;updated_on
5052657-autouncle.ro;autouncle.ro;VW CC 2.0 TDI BMT;VW;CC;2014;Diesel;Manual;2000;140;102;190000;EUR;9400;11657;2257;0;19.36;0;9400;11657;2257;0;aircondition,stop and go,isofix,gps,sport seats;https://www.autouncle.ro/en/outgoing_link/autovit/5052657/5858548;2024-08-27;
8740382-autouncle.nl;autouncle.nl;VW Crafter 2.0 TDI 177 PK / L3H3 / IMPERIAAL / TREKHAAK / CAMERA / AIRCO / CRUISE / 3-ZITS;VW;Crafter;2019;Diesel;Manual;2000;177;130;139728;EUR;19850;24560;4710;0;19.18;0;19850;24560;4710;0;aircondition,tow bar,gps,xenon,distance control,is one owner;https://www.autouncle.nl/en/outgoing_link/nederlandmobiel-nl/8740382/18246245;2024-08-27;
8742770-autouncle.nl;autouncle.nl;VW e-Golf e-Golf **10199**NETTO**2019**ACC2019 DIGITAL ACC;VW;e-Golf;2019;Electric;Automatic;0;136;100;95010;EUR;12220;15308;3088;0;20.17;0;12220;15308;3088;0;climate control,parking,lane warning,gps,esp,anti spin,auto dimming mirror,rain sensor,distance control;https://www.autouncle.nl/en/outgoing_link/autotrader-nl/8742770/18250361;2024-08-27;
401670647-mobile.de;mobile.de;Volkswagen Golf VII Highline 1.4 TSI*ACC*BLIND*RFK*NAV*PTS*;VW;Golf;2017;Petrol;Manual;0;150;110;76500;EUR;14290;16816;2526;0;15.02;0;14290;16816;2526;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401670647&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
391293897-mobile.de;mobile.de;Volkswagen Golf VIII R-Line Kamera*ACC*Spurhalte*4xSHZ*h/k;VW;Golf;2021;Petrol;Manual;0;150;110;44671;EUR;23800;26216;2416;0;9.22;0;23800;26216;2416;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=391293897&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401731014-mobile.de;mobile.de;Volkswagen Golf VII Variant Highline/DSG/NAVI/STZHZ/ACC/ALU;VW;Golf;2019;Petrol;Automatic;0;150;110;57500;EUR;18990;22100;3110;0;14.07;0;18990;22100;3110;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401731014&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401187136-mobile.de;mobile.de;Volkswagen Golf 1.5 TSI ACT OPF DSG Highline Variant Hi...;VW;Golf;2018;Petrol;Automatic;0;150;110;71000;EUR;17900;19900;2000;0;10.05;0;17900;19900;2000;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401187136&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401676542-mobile.de;mobile.de;Volkswagen Golf Variant 1.6 TDI Comfortline Navi ACC SHZ PD;VW;Golf;2019;Diesel;Manual;0;116;85;29987;EUR;17860;19233;1373;0;7.14;0;17860;19233;1373;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401676542&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401716949-mobile.de;mobile.de;Volkswagen Golf VII 1.5 TSi Highline R-Line DSG S-Dach Navi;VW;Golf;2020;Petrol;Automatic;0;150;110;16490;EUR;23790;27066;3276;0;12.10;0;23790;27066;3276;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401716949&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401686822-mobile.de;mobile.de;Volkswagen Golf VIII 1.5 TSI Life LED/NAVI/KAMERA;VW;Golf;2020;Petrol;Manual;0;131;96;58518;EUR;18990;21200;2210;0;10.42;0;18990;21200;2210;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401686822&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
396338516-mobile.de;mobile.de;Volkswagen Golf VIII 1.5 TSI Life Navi IQ.Light DAB+ LaneAs;VW;Golf;2020;Petrol;Manual;0;150;110;40903;EUR;19850;22950;3100;0;13.51;0;19850;22950;3100;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=396338516&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401724289-mobile.de;mobile.de;Volkswagen Golf GTE LEDER LM18 ASSIST+ KAMERA;VW;Golf;2020;NotFound;Automatic;0;204;150;49658;EUR;19950;23616;3666;0;15.52;0;19950;23616;3666;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401724289&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
380831159-mobile.de;mobile.de;Volkswagen Golf Style 1,5 TSI*Matrix*Navi*virtual*Pano*priv;VW;Golf;2021;Petrol;Manual;0;150;110;25842;EUR;23480;27316;3836;0;14.04;0;23480;27316;3836;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=380831159&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401684077-mobile.de;mobile.de;Volkswagen Golf VIII 1.5 TSI STYLE*LED*PANO*STHZG*DIGITAL*N;VW;Golf;2020;Petrol;Manual;0;131;96;53800;EUR;19979;23383;3404;0;14.56;0;19979;23383;3404;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401684077&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401727201-mobile.de;mobile.de;Volkswagen Golf 1.5TSI Style Cam Pano Standh ACC Matrix;VW;Golf;2020;Petrol;Manual;0;150;110;42767;EUR;21830;24283;2453;0;10.10;0;21830;24283;2453;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401727201&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401719678-mobile.de;mobile.de;Volkswagen Golf 1.4 eHybrid STYLE AHK IQ.LIGHT NAVI KAMERA;VW;Golf;2021;NotFound;Automatic;0;204;150;60550;EUR;21730;26650;4920;0;18.46;0;21730;26650;4920;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401719678&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
15111860-autouncle.fr;autouncle.fr;VW Golf 2.0 TSI 245 DSG7 GTI Performance;VW;Golf;2019;Petrol;Automatic;2000;245;180;69942;EUR;25711;28823;3112;0;10.80;0;25711;28823;3112;0;;https://www.autouncle.fr/en/outgoing_link/auto-selection-com/15111860/20468392;2024-08-27;
15112023-autouncle.fr;autouncle.fr;VW Golf R 2.0 TSI 300 BVA 4Motion;VW;Golf;2020;Petrol;Automatic;2000;300;220;32338;EUR;32924;37635;4711;0;12.52;0;32924;37635;4711;0;4wd,particle filter,glass roof,climate control,parking,sunroof,stop and go,gps,esp,anti spin,driver alert,el seats,auto dimming mirror,sport sea;https://www.autouncle.fr/en/outgoing_link/auto-selection-com/15112023/20468692;2024-08-27;
15109417-autouncle.fr;autouncle.fr;VW Golf 2.0 TDI 150 BVA;VW;Golf;2020;Diesel;Automatic;2000;150;110;76909;EUR;20499;24538;4039;0;16.46;0;20499;24538;4039;0;particle filter,climate control,parking,stop and go,lane warning,isofix,gps,esp,anti spin,el seats,auto dimming mirror,rain sensor,distance control;https://www.autouncle.fr/en/outgoing_link/auto-selection-com/15109417/20464629;2024-08-27;
401680350-mobile.de;mobile.de;Volkswagen Golf VIII Golf GTI 2.0 Clubsport 7-G DSG;VW;Golf;2021;Petrol;Automatic;0;300;221;91100;EUR;31489;32550;1061;0;3.26;0;31489;32550;1061;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401680350&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401703789-mobile.de;mobile.de;Volkswagen Golf GTE 1.4 eTSI Navi AHK Pano RearView HUD;VW;Golf;2021;Petrol;Automatic;0;245;180;67300;EUR;26440;32116;5676;0;17.67;0;26440;32116;5676;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401703789&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
15109566-autouncle.fr;autouncle.fr;VW Golf 1.4 Hybrid Rechargeable OPF 245 BVA;VW;Golf;2021;Hybrid;Automatic;1400;245;180;52300;EUR;23980;27236;3256;0;11.95;0;23980;27236;3256;0;climate control,parking,stop and go,lane warning,gps,esp,anti spin,sport seats,rain sensor,distance control;https://www.autouncle.fr/en/outgoing_link/auto-selection-com/15109566/20464867;2024-08-27;
401720294-mobile.de;mobile.de;Volkswagen Golf GTD DSG +AHK+KAMERA+LED-MATRIX+STDHZG+DCC+;VW;Golf;2021;Diesel;Automatic;0;200;147;63761;EUR;31540;36916;5376;0;14.56;0;31540;36916;5376;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401720294&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
5056769-autouncle.ro;autouncle.ro;VW Golf ;VW;Golf;2017;Petrol;Manual;1000;115;84;85000;EUR;8600;12053;3453;0;28.65;0;8600;12053;3453;0;pilot,climate control,stop and go,isofix,esp;https://www.autouncle.ro/en/outgoing_link/autovit/5056769/5862846;2024-08-27;
398729852-mobile.de;mobile.de;Volkswagen Golf GTD 2.0 TDI DSG NAV+LED+ACC+KAM+CARPLAY+H&K;VW;Golf;2021;Diesel;Automatic;0;200;147;38450;EUR;28749;31233;2484;0;7.95;0;28749;31233;2484;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=398729852&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401718291-mobile.de;mobile.de;Volkswagen Golf VIII 1.5 TSI DSG R-LINE LEDplus+NAVI+AHK+18;VW;Golf;2021;Petrol;Automatic;0;150;110;66873;EUR;27630;28183;553;0;1.96;0;27630;28183;553;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401718291&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
15107795-autouncle.fr;autouncle.fr;VW Golf 1.6 TDI 105 CH CONFORTLINE;VW;Golf;2014;Diesel;Manual;1600;105;77;165254;EUR;7990;10738;2748;0;25.59;0;7990;10738;2748;0;climate control,isofix,gps,esp,anti spin,rain sensor,distance control;https://www.autouncle.fr/en/outgoing_link/autoscout24/15107795/20462378;2024-08-27;
15108617-autouncle.fr;autouncle.fr;VW Golf 2.0 TSI 300 BVA;VW;Golf;2022;Petrol;Automatic;2000;300;220;16950;EUR;32294;37668;5374;0;14.27;0;32294;37668;5374;0;climate control,parking,stop and go,lane warning,isofix,gps,esp,anti spin,el seats,auto dimming mirror,sport seats,rain sensor,distance control;https://www.autouncle.fr/en/outgoing_link/auto-selection-com/15108617/20463557;2024-08-27;
401128110-mobile.de;mobile.de;Volkswagen Golf VIII 2.0 TSI DSG*Lim.*Style*LED*Kamera*ACC;VW;Golf;2022;Petrol;Automatic;0;190;140;39102;EUR;28900;33633;4733;0;14.07;0;28900;33633;4733;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401128110&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401687440-mobile.de;mobile.de;Volkswagen Golf VIII 2.0 TSI DSG Clubsport LED*DIGITAL*NAVI;VW;Golf;2022;Petrol;Automatic;0;300;221;41100;EUR;29979;33883;3904;0;11.52;0;29979;33883;3904;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401687440&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401726422-mobile.de;mobile.de;Volkswagen Golf VIII GTI Clubsport 2.0 TSI DSG IQ.LIGHT NAV;VW;Golf;2022;Petrol;Automatic;0;300;221;33869;EUR;30500;36050;5550;0;15.40;0;30500;36050;5550;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401726422&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
385326834-mobile.de;mobile.de;Volkswagen Golf VIII Lim. GTI PANO/LED/NAVI/KAMERA/R-DESIGN;VW;Golf;2022;Petrol;Manual;0;245;180;22542;EUR;31490;38650;7160;0;18.53;0;31490;38650;7160;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=385326834&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401735734-mobile.de;mobile.de;Volkswagen Golf R-Line 2.0 TDI DSG | MATRIX NAVI PANO AHK;VW;Golf;2022;Diesel;Automatic;0;150;110;36471;EUR;31830;33200;1370;0;4.13;0;31830;33200;1370;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401735734&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
396303952-mobile.de;mobile.de;Volkswagen Golf VIII GTI Clubsport 2.0 TSI ACC LED+ Navi PD;VW;Golf;2022;Petrol;Automatic;0;300;221;22219;EUR;32486;34300;1814;0;5.29;0;32486;34300;1814;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=396303952&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
5385588-autouncle.ch;autouncle.ch;VW Golf 2.0 TSI R DSG 4Motion;VW;Golf;2021;Petrol;Automatic;2000;320;235;67950;CHF;35900;41059;5159;0;12.56;0;38202;43692;5490;0;4wd,glass roof,headup display,distance control;https://www.autouncle.ch/en/outgoing_link/autoscout24-ch/5385588/7141701;2024-08-27;
401732897-mobile.de;mobile.de;Volkswagen Golf VIII Lim.GTI/CLUBSP/ED45/HARMAN/PANO/AKRA/A;VW;Golf;2022;Petrol;Automatic;0;300;221;29900;EUR;36690;39566;2876;0;7.27;0;36690;39566;2876;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401732897&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401719670-mobile.de;mobile.de;Volkswagen Golf GTI CLUBSPORT BLACK-STYLE LM19 LEDER PANO H;VW;Golf;2021;Petrol;Automatic;0;300;221;42092;EUR;34879;39566;4687;0;11.85;0;34879;39566;4687;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401719670&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
15108578-autouncle.fr;autouncle.fr;VW Golf 1.4 TSI 125 BVM;VW;Golf;2018;Petrol;Manual;1400;125;91;58200;EUR;16900;20400;3500;0;17.16;0;16900;20400;3500;0;climate control,parking,stop and go,lane warning,gps,esp,anti spin,el seats,auto dimming mirror,rain sensor,distance control;https://www.autouncle.fr/en/outgoing_link/auto-selection-com/15108578/20463504;2024-08-27;
399408856-mobile.de;mobile.de;Volkswagen Golf VII Lim. 2.0 GTD BMT *Leder*18 Zoll*1.Hand*;VW;Golf;2015;Diesel;Manual;0;184;135;89850;EUR;17890;18800;910;0;4.84;0;17890;18800;910;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=399408856&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
390802816-mobile.de;mobile.de;Volkswagen Golf VII Lim. BMT R-Line Xenon Tempo SHZ;VW;Golf;2014;Diesel;Manual;0;150;110;97500;EUR;15999;12394;0;3605;0;29.09;15999;12394;0;3605;;https://suchen.mobile.de/fahrzeuge/details.html?id=390802816&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401220153-mobile.de;mobile.de;Volkswagen Golf VI Cab. Lounge*SPORT-DESIGN*NAVI-DIS*LEDER;VW;Golf;2015;Petrol;Manual;0;125;92;84975;EUR;14380;17050;2670;0;15.66;0;14380;17050;2670;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401220153&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401687975-mobile.de;mobile.de;Volkswagen Golf VI Cabriolet Life **LEDER**NAVI**KLIMA**SHZ;VW;Golf;2014;Petrol;Manual;0;122;90;119243;EUR;9950;11516;1566;0;13.60;0;9950;11516;1566;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401687975&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401641340-mobile.de;mobile.de;Volkswagen Golf VII Lim. 2.0 TDI Highline *LED*Alcantara*Na;VW;Golf;2017;Diesel;Manual;0;150;110;143000;EUR;12980;14450;1470;0;10.17;0;12980;14450;1470;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401641340&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401723723-mobile.de;mobile.de;Volkswagen Golf VII Lim. 1.4 TSI BMT DSG Highline HU neu;VW;Golf;2019;Petrol;Automatic;0;125;92;23000;EUR;19900;22100;2200;0;9.95;0;19900;22100;2200;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401723723&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401724051-mobile.de;mobile.de;Volkswagen Golf 1.4 TSI BMT Highline Var. Highline R-Line;VW;Golf;2016;Petrol;Manual;0;150;110;94000;EUR;16950;16816;0;134;0;0.80;16950;16816;0;134;;https://suchen.mobile.de/fahrzeuge/details.html?id=401724051&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
15109414-autouncle.fr;autouncle.fr;VW Golf 1.0 TSI 85 BVM;VW;Golf;2017;Petrol;Manual;1000;86;63;69160;EUR;14490;16929;2439;0;14.41;0;14490;16929;2439;0;4wd,climate control,parking,stop and go,gps,esp,anti spin,el seats,auto dimming mirror,rain sensor,distance control;https://www.autouncle.fr/en/outgoing_link/auto-selection-com/15109414/20464626;2024-08-27;
15109276-autouncle.fr;autouncle.fr;VW Golf 1.0 TSI 85 BVM;VW;Golf;2017;Petrol;Manual;1000;86;63;65223;EUR;14280;17096;2816;0;16.47;0;14280;17096;2816;0;aircondition,stop and go,esp,anti spin,el seats;https://www.autouncle.fr/en/outgoing_link/auto-selection-com/15109276/20464432;2024-08-27;
401666271-mobile.de;mobile.de;Volkswagen Golf 2.0 TSI DSG GTI / Vollleder;VW;Golf;2017;Petrol;Automatic;0;230;169;90000;EUR;20700;22516;1816;0;8.07;0;20700;22516;1816;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401666271&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401719912-mobile.de;mobile.de;Volkswagen Golf GTI CLUBSPORT BLACK STYLE MATRIX PANO LM19;VW;Golf;2021;Petrol;Automatic;0;300;221;37229;EUR;32880;37566;4686;0;12.47;0;32880;37566;4686;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401719912&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401719922-mobile.de;mobile.de;Volkswagen Golf 1.4 eHybrid STYLE LED+ STDHZ LM18 AHK;VW;Golf;2020;NotFound;Automatic;0;204;150;33083;EUR;24970;27066;2096;0;7.74;0;24970;27066;2096;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401719922&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401728981-mobile.de;mobile.de;Volkswagen Golf GTI 2,0 TSI LED+KLIMA+NAVI+STHZG+DAB+REAR V;VW;Golf;2018;Petrol;Manual;0;230;169;40000;EUR;22870;25366;2496;0;9.84;0;22870;25366;2496;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401728981&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
394814272-mobile.de;mobile.de;Volkswagen Golf 7 2.0 GTI DSG Perf.NAVI PANO LED LEDER ACC;VW;Golf;2019;Petrol;Automatic;0;245;180;57000;EUR;23990;28616;4626;0;16.17;0;23990;28616;4626;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=394814272&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401679129-mobile.de;mobile.de;Volkswagen GTI Performance BMT Leder Navi Panorama Felgen19;VW;Golf;2019;Petrol;Automatic;0;245;180;97000;EUR;23500;27966;4466;0;15.97;0;23500;27966;4466;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401679129&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
4962987-autouncle.ch;autouncle.ch;VW Golf 2.0 TSI R 4Motion;VW;Golf;2015;Petrol;Manual;2000;301;221;126367;CHF;16900;19580;2680;0;13.69;0;17984;20835;2852;0;4wd,climate control,parking,isofix,gps,esp,anti spin,xenon,driver alert,sport seats,rain sensor,distance control;https://www.autouncle.ch/en/outgoing_link/autolina-ch/4962987/6659741;2024-08-27;
401685496-mobile.de;mobile.de;Volkswagen Golf VIII 1.5eTSI Style DSG Navi LED Kamera ACC;VW;Golf;2020;Petrol;Automatic;0;150;110;40549;EUR;24730;24466;0;264;0;1.08;24730;24466;0;264;;https://suchen.mobile.de/fahrzeuge/details.html?id=401685496&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401710238-mobile.de;mobile.de;Volkswagen Golf VII Var 15TSI HIGHLINE DSG PANORAMA KAMERA;VW;Golf;2018;Petrol;Automatic;0;150;110;44738;EUR;21900;24283;2383;0;9.81;0;21900;24283;2383;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401710238&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401654385-mobile.de;mobile.de;Volkswagen Golf Variant 2.0 TDI Comfortline AHK STHZ ACC LE;VW;Golf;2019;Diesel;Manual;0;150;110;43404;EUR;21480;22716;1236;0;5.44;0;21480;22716;1236;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401654385&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401719921-mobile.de;mobile.de;Volkswagen Golf 1.4 eHybrid STYLE LED+ STDHZ KAMERA LM18;VW;Golf;2020;NotFound;Automatic;0;204;150;59034;EUR;23950;24466;516;0;2.11;0;23950;24466;516;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401719921&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401684487-mobile.de;mobile.de;Volkswagen Golf 7 1.5 Lim. Highline BlueM LED/DSG/PANO/LEDE;VW;Golf;2019;Petrol;Automatic;0;131;96;35000;EUR;19990;23383;3393;0;14.51;0;19990;23383;3393;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401684487&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401685824-mobile.de;mobile.de;Volkswagen Golf VII 1.5 TSI R-LINE LED+NAVI+ACC+STDHZG+AHK;VW;Golf;2019;Petrol;Manual;0;150;110;62475;EUR;18429;20733;2304;0;11.11;0;18429;20733;2304;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401685824&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
396140567-mobile.de;mobile.de;Volkswagen Golf VII Highline 1.5 TSI DSG NAVI LED SHZ AHK P;VW;Golf;2018;Petrol;Automatic;0;131;96;73621;EUR;18228;18800;572;0;3.04;0;18228;18800;572;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=396140567&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401684684-mobile.de;mobile.de;Volkswagen Golf VII 1.5 TSI ACT BMT Sound;VW;Golf;2018;Petrol;Automatic;0;150;110;23028;EUR;19970;22950;2980;0;12.98;0;19970;22950;2980;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401684684&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401682043-mobile.de;mobile.de;Volkswagen Golf VIII 1.5 eTSI **Schiebedach/Alcantara**;VW;Golf;2020;NotFound;Automatic;0;150;110;27000;EUR;23925;24466;541;0;2.21;0;23925;24466;541;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401682043&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
